period_end,region_type,state,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,new_listings,inventory,avg_sale_to_list,sold_above_list
31/01/2018,state,California,Townhouse,558100,-0.055559075,0.091517042,665500,0.083991286,0.067573795,395,-0.040340799,0.082501828,425,0.060198853,0.059670205,875,-0.279242175,0.006904488,889,1364,1671,1.010590386,0.412571429
31/01/2018,state,California,Condo/Co-op,435200,-0.040378016,0.091570181,646400,0.142537543,0.078933875,413,-0.040187098,0.086648998,411,0.125771328,0.073847168,3305,-0.230500582,-0.072931276,3213,5115,7727,0.998713939,0.342511346
31/01/2018,state,California,All Residential,518700,-0.045362474,0.083578285,554100,0.10695825,0.075089941,334,-0.033410157,0.080553365,346,0.083647951,0.068467061,22136,-0.228495748,-0.022606853,20158,32001,58214,0.996928743,0.334522949
31/01/2018,state,California,Single Family Residential,523100,-0.051952525,0.071527988,526500,0.094915208,0.077344402,315,-0.033660899,0.081854046,326,0.069280718,0.0705007,17071,-0.231901012,-0.017779056,15337,24300,45885,0.996325461,0.328861812
31/01/2018,state,California,Multi-Family (2-4 Unit),710100,0.021750619,0.136416692,592900,0.098388579,0.099191487,334,0.016725049,0.123486865,388,0.079836713,0.101523899,873,-0.062298604,0.064634146,704,1188,2844,0.989189236,0.341351661
28/02/2018,state,California,All Residential,550400,0.061139546,0.11880525,584500,0.054892487,0.09986481,350,0.053841536,0.103327876,357,0.030220319,0.0841147,22134,-9.04E-05,0.007648184,23004,35180,63396,1.003571213,0.378512695
28/02/2018,state,California,Multi-Family (2-4 Unit),709900,-0.001379261,0.114267031,628700,0.059166025,0.124062082,333,-0.001969956,0.079831976,399,0.02539313,0.110423937,759,-0.12858783,-0.015564202,725,1342,3055,0.994084573,0.299077734
28/02/2018,state,California,Single Family Residential,561400,0.073228374,0.114752949,558400,0.060553538,0.102850808,332,0.048651267,0.100892431,339,0.038006087,0.088387939,16987,-0.004920626,0.01975027,17486,27127,49938,1.002400885,0.370283158
28/02/2018,state,California,Townhouse,591600,0.058073024,0.109044823,706800,0.061532369,0.090581994,410,0.031308745,0.085732683,439,0.033500419,0.073181758,891,0.020618557,-0.036756757,1066,1473,1881,1.019291128,0.496071829
28/02/2018,state,California,Condo/Co-op,470200,0.080725913,0.119176445,675200,0.04477276,0.100487952,424,0.064723212,0.129321054,418,0.015777191,0.081460066,3472,0.050211736,-0.036091061,3702,5198,8428,1.007600803,0.406970046
31/03/2018,state,California,All Residential,576300,0.04694247,0.116274487,590900,0.010917043,0.063781757,360,0.045822854,0.118334036,360,0.008123457,0.062557782,31053,0.40295473,-0.036339374,30535,40246,65982,1.009590253,0.415901845
31/03/2018,state,California,Multi-Family (2-4 Unit),745900,0.048143535,0.151435732,635400,0.009202976,0.065512803,361,0.073580085,0.142610535,401,0.004703329,0.067091329,1022,0.334203655,-0.013513514,969,1475,3227,1.002394512,0.373776908
31/03/2018,state,California,Single Family Residential,590400,0.051782685,0.122096024,564300,0.010644645,0.060458921,342,0.050634808,0.119239746,341,0.007175704,0.058724388,23860,0.40460352,-0.025127681,23301,31054,51897,1.008147271,0.407795474
31/03/2018,state,California,Townhouse,625200,0.056819262,0.125549355,721100,0.020157948,0.076750127,430,0.050132369,0.100658651,447,0.018308214,0.071792514,1357,0.523007856,-0.055671538,1442,1709,1984,1.028463153,0.523949889
31/03/2018,state,California,Condo/Co-op,481000,0.022923154,0.090093814,681400,0.009197618,0.071612993,439,0.034176212,0.116171366,422,0.009720027,0.072479921,4785,0.378168203,-0.088918507,4789,5970,8810,1.013159208,0.435109718
30/04/2018,state,California,Townhouse,648600,0.038997087,0.135178155,738000,0.024550886,0.102771109,441,0.038939613,0.107529161,456,0.022073038,0.094707405,1477,0.081259151,0.127480916,1460,1875,2284,1.031062369,0.563981043
30/04/2018,state,California,All Residential,585100,0.015202752,0.101721827,602600,0.019790164,0.085083797,367,0.015002616,0.102422813,366,0.016883961,0.081491356,31797,0.024123937,0.0304965,31413,43343,72032,1.011112267,0.426769821
30/04/2018,state,California,Multi-Family (2-4 Unit),736000,-0.00891784,0.121060605,643200,0.014729384,0.101316994,368,0.01938224,0.155461133,404,0.009479965,0.093467978,944,-0.078125,-0.002114165,903,1413,3410,0.999280132,0.355932203
30/04/2018,state,California,Single Family Residential,598000,0.012663164,0.090839083,576900,0.022120961,0.082165831,350,0.013568149,0.094838348,348,0.020158081,0.079248306,24514,0.027625236,0.037278382,24172,33758,56810,1.009509851,0.417802072
30/04/2018,state,California,Condo/Co-op,488900,0.016502764,0.130951597,691700,0.015192036,0.088386092,440,0.013741829,0.132167729,426,0.010129365,0.083755342,4850,0.013584117,-0.023162135,4864,6274,9480,1.015499416,0.444536082
31/05/2018,state,California,Single Family Residential,610500,0.021025811,0.089142981,576300,-0.00093672,0.085383019,353,0.022181441,0.099060186,348,0.000754951,0.07863258,27541,0.123434632,-0.01702477,26704,36097,61147,1.010058969,0.430921172
31/05/2018,state,California,Townhouse,654600,0.009129675,0.148934563,743400,0.0095953,0.109689475,448,0.02327479,0.142257065,459,0.00817854,0.094191614,1533,0.038617886,-0.007124352,1610,1982,2532,1.030774085,0.559034573
31/05/2018,state,California,Condo/Co-op,492300,0.007398857,0.102128026,697400,0.008435349,0.104056855,447,-0.003361242,0.09838663,431,0.010732507,0.089947769,5386,0.109828972,-0.033901345,5197,6407,9910,1.012410806,0.453583364
31/05/2018,state,California,Multi-Family (2-4 Unit),763900,0.03855458,0.062086995,639300,-0.008032494,0.076159055,371,0.010735578,0.110462129,403,-0.004149864,0.069758384,1068,0.127771911,0.004703669,1061,1584,3602,0.998266982,0.354868914
31/05/2018,state,California,All Residential,598800,0.023565438,0.102878568,602500,-0.000199885,0.088408101,370,0.015241977,0.101473187,366,0.001449571,0.079941697,35536,0.117554563,-0.018532328,34579,46081,77210,1.010933327,0.4375
30/06/2018,state,California,Townhouse,654600,0.00093684,0.134448982,723500,-0.026109612,0.096254387,451,-0.004549194,0.122071459,457,-0.003154938,0.097136525,1568,0.021498371,-0.104511708,1475,1833,2721,1.023804563,0.563137755
30/06/2018,state,California,Multi-Family (2-4 Unit),788100,0.028556993,0.097833621,627000,-0.021368061,0.095021166,361,0.01807126,0.134308752,399,-0.011639138,0.092907639,1051,-0.009425071,-0.068262411,1013,1536,3740,0.996521098,0.337773549
30/06/2018,state,California,Single Family Residential,611100,0.001019037,0.078994637,565100,-0.019524155,0.086031188,353,-0.000684595,0.090719696,346,-0.006425993,0.088873544,28069,0.019134413,-0.092264407,24796,33977,65050,1.007810356,0.422922085
30/06/2018,state,California,Condo/Co-op,484700,-0.016099234,0.063357808,679400,-0.026080751,0.088777953,442,0.001041841,0.079272786,426,-0.011622858,0.0870213,5234,-0.027318342,-0.10084178,4830,6413,10675,1.008751253,0.415170042
30/06/2018,state,California,All Residential,599000,0.000281671,0.084693617,590500,-0.01983664,0.087711289,369,-0.002532094,0.088952886,364,-0.005948654,0.08966649,35935,0.011199595,-0.093237446,32124,43779,82241,1.008311776,0.425351329
31/07/2018,state,California,Single Family Residential,600700,-0.017200332,0.065792321,552400,-0.022450687,0.075066406,347,-0.014522632,0.075382425,341,-0.013895212,0.072859285,25995,-0.073757349,0.013568838,23589,31908,67644,1.003631426,0.39784574
31/07/2018,state,California,Multi-Family (2-4 Unit),754400,-0.041210721,0.101814157,605600,-0.031823415,0.054227094,454,0.100404713,0.216299708,387,-0.029003086,0.041582831,974,-0.075023742,0.005159959,908,1441,3928,1.000083216,0.369609856
31/07/2018,state,California,Townhouse,645900,-0.01639645,0.098307064,706500,-0.023887029,0.082557435,432,-0.023835527,0.077145261,449,-0.018987888,0.084933014,1480,-0.051282051,0.026352288,1437,1780,2889,1.015223268,0.478378378
31/07/2018,state,California,Condo/Co-op,492000,0.015417603,0.117007975,667300,-0.017390045,0.072663015,445,0.015784469,0.12221189,419,-0.015032785,0.06327679,4987,-0.047555386,-0.021005104,4649,5982,11154,1.006957588,0.408060958
31/07/2018,state,California,All Residential,588300,-0.017986942,0.077168673,577500,-0.022001081,0.074610238,365,-0.007285186,0.081990949,359,-0.014891811,0.071081282,33443,-0.069243828,0.008412737,30590,41137,85658,1.004532192,0.402057232
31/08/2018,state,California,Single Family Residential,589300,-0.018941277,0.064118085,539400,-0.023456061,0.060479704,339,-0.014161632,0.072305766,335,-0.019934488,0.059019204,26898,0.03473745,-0.06187221,23651,32484,70188,0.99998167,0.36783404
31/08/2018,state,California,All Residential,579200,-0.015370711,0.070776094,563500,-0.024324866,0.060598393,357,-0.014605753,0.077348715,352,-0.019770383,0.058534275,34595,0.03444667,-0.066916604,30689,41724,88777,1.000609273,0.370862841
31/08/2018,state,California,Multi-Family (2-4 Unit),735400,-0.028155225,0.010362063,595600,-0.017525955,0.048743211,351,-0.126768379,0.045164129,385,-0.005293006,0.052775856,1027,0.059855521,-0.066363636,919,1493,4067,0.989620459,0.324245375
31/08/2018,state,California,Townhouse,652400,0.007879546,0.124647363,689500,-0.024188405,0.058479565,429,-0.01242879,0.08021292,438,-0.023336472,0.054111911,1494,0.014945652,-0.104853206,1422,1812,3077,1.010908322,0.472556894
31/08/2018,state,California,Condo/Co-op,484700,-0.01532564,0.093227186,649800,-0.026458914,0.060927854,433,-0.023459398,0.103361507,412,-0.017612685,0.055201429,5149,0.033313265,-0.082828643,4674,5904,11377,1.003223773,0.367255778
30/09/2018,state,California,Multi-Family (2-4 Unit),791600,0.074773025,0.092860221,669200,0.12223536,0.114031836,392,0.054442299,0.085118005,432,0.120088952,0.10871769,810,-0.209756098,-0.129967777,838,1336,4159,0.991986796,0.295061728
30/09/2018,state,California,Condo/Co-op,475900,-0.017275788,0.0744401,717700,0.105051721,0.093296901,477,-0.009984691,0.082426553,459,0.116079573,0.094015482,3964,-0.231037827,-0.180483771,3775,5692,12300,0.998827225,0.352674067
30/09/2018,state,California,Townhouse,621800,-0.044915402,0.083492141,732500,0.063676456,0.093905315,440,-0.010031705,0.085808752,467,0.068400221,0.093950195,1144,-0.238855622,-0.225457007,1182,1579,3245,1.004034892,0.416958042
30/09/2018,state,California,Single Family Residential,581900,-0.012485894,0.051474696,576600,0.068817761,0.084502303,356,-0.011463233,0.052692614,359,0.071822425,0.084069862,20958,-0.220834263,-0.167606641,20014,28256,71749,0.996394096,0.337579922
30/09/2018,state,California,All Residential,574800,-0.007582225,0.064278552,608100,0.079218044,0.088640895,379,-0.010480402,0.061817355,381,0.084021694,0.088421938,26894,-0.222604423,-0.170808411,25823,36898,91517,0.996915079,0.341786272
31/10/2018,state,California,Condo/Co-op,490900,0.031475864,0.066013432,678500,-0.054618632,0.06341839,442,0.018634458,0.071917429,430,-0.064082888,0.054933271,4560,0.150353179,-0.088546872,4096,5370,12435,0.998463615,0.319298246
31/10/2018,state,California,Single Family Residential,586000,0.0070234,0.052851641,556700,-0.03443088,0.068986673,347,0.022786319,0.0648607,346,-0.033819004,0.062978736,23648,0.128351942,-0.05176631,20682,27989,71187,0.995662282,0.326539242
31/10/2018,state,California,Townhouse,631500,0.015821413,0.072343931,709900,-0.030166941,0.080600944,424,-0.002949897,0.028990967,451,-0.034017552,0.065541663,1278,0.116157205,-0.077256318,1259,1587,3293,1.002110181,0.385758998
31/10/2018,state,California,Multi-Family (2-4 Unit),806200,0.019947798,0.143578342,640300,-0.04199393,0.045638545,375,-0.024256365,0.145351955,415,-0.03919032,0.037208625,955,0.176108374,-0.050695825,866,1411,4245,0.983793841,0.316230366
31/10/2018,state,California,All Residential,577700,0.005008796,0.059613154,584500,-0.038840281,0.067600537,365,0.019417857,0.063484173,366,-0.040324704,0.060562351,30450,0.132222801,-0.058441558,26916,36374,91209,0.995974551,0.327586207
30/11/2018,state,California,Single Family Residential,576400,-0.01646187,0.009163055,533600,-0.041479701,0.044452432,333,-0.016021164,0.026744215,334,-0.034621412,0.047861458,20665,-0.126141746,-0.103898357,17843,20918,65987,0.992450863,0.302008226
30/11/2018,state,California,Multi-Family (2-4 Unit),743500,-0.078294708,0.008337665,613500,-0.042259956,0.070604698,353,-0.039425254,0.036835617,403,-0.028511142,0.068227191,801,-0.160377358,-0.192540323,744,1082,4079,0.985061509,0.264669164
30/11/2018,state,California,Condo/Co-op,486400,-0.009137915,0.032900223,637200,-0.06089252,0.051363184,417,-0.009288137,0.033234022,409,-0.049093202,0.052799797,3750,-0.177631579,-0.171087533,3393,4052,11900,0.993325787,0.2824
30/11/2018,state,California,All Residential,570000,-0.013345958,0.018367872,558100,-0.04524925,0.04739143,350,-0.016414116,0.027654533,352,-0.036896935,0.050073003,26271,-0.137241379,-0.121253679,23020,27192,85106,0.992498746,0.299493738
30/11/2018,state,California,Townhouse,609000,-0.034635271,0.030133521,676000,-0.047023072,0.041670768,413,0.002134666,0.054030319,436,-0.033186058,0.035452017,1042,-0.18657299,-0.200920245,1032,1129,3087,0.996219311,0.3378119
31/12/2018,state,California,Townhouse,601800,-0.01220255,0.020014439,637900,-0.057437689,0.03929063,396,-0.055721054,-0.005516747,416,-0.046375534,0.040476526,1008,-0.030769231,-0.173770492,878,627,2478,0.991452542,0.288690476
31/12/2018,state,California,Condo/Co-op,470400,-0.033122282,0.037336928,588100,-0.077393512,0.039533885,389,-0.031628231,0.025484476,381,-0.068766474,0.042329245,3304,-0.11846318,-0.230733411,2786,2474,10177,0.988765462,0.252421308
31/12/2018,state,California,Multi-Family (2-4 Unit),753200,0.012974154,0.075767685,567000,-0.075765067,0.049668779,362,0.021020014,0.101417197,377,-0.065183713,0.047800256,811,0.012484395,-0.134471718,671,700,3525,0.97714189,0.239210851
31/12/2018,state,California,All Residential,550300,-0.034497492,0.012814494,515500,-0.076261602,0.029461995,325,-0.041407149,0.018839827,329,-0.066579803,0.028646761,23909,-0.089978305,-0.166730561,18476,16591,72355,0.988868502,0.273788113
31/12/2018,state,California,Single Family Residential,553900,-0.039014999,0.003891495,492700,-0.076613251,0.024083815,307,-0.046385413,0.016085716,312,-0.06685876,0.022020094,18774,-0.091595297,-0.155313597,14134,12778,56111,0.989267971,0.278310429
31/01/2019,state,California,All Residential,530400,-0.036283105,0.022445119,580400,0.125994044,0.047595167,346,-0.02350315,0.029324217,361,0.098007191,0.042564867,19402,-0.188370634,-0.123509216,17218,31801,76134,0.986112524,0.248015668
31/01/2019,state,California,Single Family Residential,537800,-0.029053927,0.028136886,551000,0.118282556,0.046519362,328,-0.01512987,0.035617385,340,0.089106297,0.041361143,15116,-0.194672349,-0.114521703,13197,23983,58507,0.98637241,0.251058481
31/01/2019,state,California,Townhouse,562800,-0.063852433,0.0095696,699200,0.09699813,0.051634289,400,-0.023061779,0.012126526,444,0.066500109,0.046452195,775,-0.232673267,-0.119318182,739,1419,2787,0.99024662,0.263225806
31/01/2019,state,California,Condo/Co-op,439500,-0.0656696,0.009997107,676400,0.150207485,0.046512355,419,-0.055358094,0.009275462,429,0.126603165,0.043099426,2796,-0.153753027,-0.154009077,2668,5149,11212,0.985558765,0.229613734
31/01/2019,state,California,Multi-Family (2-4 Unit),706300,-0.061071752,-0.00575083,619400,0.092993929,0.043237451,355,-0.026231868,0.064638122,400,0.062078457,0.029118154,700,-0.133663366,-0.198167239,599,1222,3552,0.97869856,0.238571429
28/02/2019,state,California,All Residential,546400,0.030283535,-0.007285728,604800,0.041992265,0.034784184,358,0.033039684,0.009006315,371,0.027489392,0.039801217,20717,0.067776518,-0.064019156,18877,31106,78243,0.990465397,0.280928706
28/02/2019,state,California,Single Family Residential,555700,0.03336548,-0.010051177,577400,0.047916528,0.034049577,340,0.025316078,0.012572234,352,0.035683056,0.039030603,15960,0.055834877,-0.060457997,14501,23701,59830,0.990707917,0.285714286
28/02/2019,state,California,Townhouse,597100,0.057844613,0.010732484,742300,0.059281029,0.050776583,418,0.036738958,0.017969805,467,0.050633854,0.065170098,903,0.169689119,0.006688963,835,1371,2954,0.992770758,0.280177187
28/02/2019,state,California,Condo/Co-op,461000,0.049472518,-0.019528092,692900,0.025423204,0.026285362,428,0.052486657,-0.00270228,430,0.002953896,0.029093299,3164,0.130403716,-0.088709677,2926,4869,11767,0.990897895,0.262010114
28/02/2019,state,California,Multi-Family (2-4 Unit),741000,0.047102563,0.041242455,636800,0.027318479,0.01130697,361,0.008657765,0.077000042,404,0.009687269,0.011448721,672,-0.042735043,-0.122715405,606,1144,3628,0.981201094,0.261904762
31/03/2019,state,California,Condo/Co-op,490200,0.063897818,0.019508116,703700,0.015634145,0.03280137,438,0.039941571,0.002700005,432,0.004423092,0.023674363,4270,0.348704991,-0.108000836,4038,5838,12087,0.991674902,0.279625293
31/03/2019,state,California,All Residential,572500,0.047751781,-0.006518336,614300,0.015641167,0.039619843,364,0.029919135,-0.00633754,371,-5.14E-05,0.031369518,27949,0.349085292,-0.099958136,26042,38940,80542,0.992994016,0.311853734
31/03/2019,state,California,Single Family Residential,581500,0.046349438,-0.015165005,587400,0.017235451,0.040793015,347,0.031586434,-0.005786053,352,0.000868707,0.032524128,21613,0.354197995,-0.09417435,20018,30029,61588,0.99351841,0.318558275
31/03/2019,state,California,Multi-Family (2-4 Unit),758000,0.022967577,0.016232258,664900,0.044169005,0.046345896,369,0.014077289,0.017307696,416,0.029050978,0.035959835,824,0.226190476,-0.193737769,767,1365,3735,0.981534843,0.276699029
31/03/2019,state,California,Townhouse,603400,0.012404478,-0.033429844,744700,0.005838955,0.033857423,424,0.011145136,-0.022139522,460,-0.011565279,0.03134112,1230,0.354625551,-0.099560761,1211,1692,3082,0.996509618,0.331707317
30/04/2019,state,California,All Residential,590700,0.031754225,0.00965836,621500,0.011769329,0.031391469,367,0.028337091,0.006661497,371,0.000772099,0.015004909,31544,0.128627142,-0.007987924,29983,43337,84946,0.996877052,0.338447882
30/04/2019,state,California,Single Family Residential,601000,0.033631783,0.005197087,595000,0.01304944,0.031485815,351,0.029017771,0.009301642,354,0.003941639,0.016078479,24472,0.132281497,-0.001754028,23332,33856,65251,0.997152091,0.342186989
30/04/2019,state,California,Multi-Family (2-4 Unit),787500,0.038886094,0.067413884,675300,0.015623663,0.0459969,371,0.004638804,0.004402001,417,0.003982644,0.028710954,941,0.141990291,0.00106383,861,1375,3800,0.99099153,0.317747078
30/04/2019,state,California,Townhouse,631000,0.046365644,-0.026019482,769500,0.033273234,0.044908113,435,0.030472915,-0.029533168,467,0.015209311,0.026672096,1398,0.135662063,-0.054766734,1399,1858,3231,0.998831374,0.367668097
30/04/2019,state,California,Condo/Co-op,488200,-0.004299187,-0.001470549,710700,0.010038877,0.027454674,434,0.017798626,0.006551588,429,-0.005338326,0.007889153,4726,0.107050832,-0.02556701,4377,6220,12608,0.996073276,0.314853999
31/05/2019,state,California,All Residential,598700,0.013483531,-0.000286566,622500,0.001548013,0.033194596,370,0.004354224,-0.004134237,374,0.006126203,0.019744843,35460,0.124144053,-0.002138676,32540,46186,89706,0.99909826,0.35893965
31/05/2019,state,California,Single Family Residential,612100,0.018353422,0.002566128,596100,0.001771853,0.034282289,354,0.008698782,-0.004011132,355,0.004740162,0.020124713,27543,0.125490356,7.26E-05,25358,36219,69321,0.999468339,0.364738772
31/05/2019,state,California,Multi-Family (2-4 Unit),806100,0.023672604,0.05179623,673700,-0.002257546,0.051468973,376,0.041356297,0.034470155,421,0.009515843,0.042224068,1017,0.078472959,-0.042372881,930,1459,3867,0.988002497,0.293018682
31/05/2019,state,California,Townhouse,636800,0.00793927,-0.028061839,765600,-0.005681117,0.028780337,443,0.029938278,-0.02391556,467,-0.00165012,0.016611036,1576,0.129749104,0.029392554,1511,2023,3458,1.001860206,0.383883249
31/05/2019,state,California,Condo/Co-op,485700,-0.004831787,-0.013462352,714800,0.00577851,0.02494712,442,-0.010732994,-0.000755446,437,0.016737228,0.014082222,5305,0.122276285,-0.014856082,4720,6461,12993,0.998626707,0.335155514
30/06/2019,state,California,All Residential,600400,0.002879387,0.002273916,601700,-0.033360709,0.018933845,366,-0.00686277,-0.008493818,367,-0.017177474,0.008200642,32778,-0.075634518,-0.087751524,29782,39860,91204,0.998066643,0.351668802
30/06/2019,state,California,Condo/Co-op,496200,0.021503377,0.024162892,693500,-0.029865301,0.021140601,442,-0.000208892,-0.002099753,430,-0.014850352,0.01096317,4691,-0.115573152,-0.104087089,4206,5507,13044,0.996115976,0.30313366
30/06/2019,state,California,Single Family Residential,611600,-0.000761463,0.000736079,575700,-0.034275872,0.018719739,349,-0.006998785,-0.010347469,349,-0.017509928,0.008716677,25842,-0.061757978,-0.079208979,23358,31237,70593,0.998590219,0.361775404
30/06/2019,state,California,Multi-Family (2-4 Unit),825600,0.025509148,0.047579311,661100,-0.017996052,0.054321051,379,0.013991463,0.027568388,417,-0.008778899,0.044170174,881,-0.135426889,-0.161750714,796,1298,3946,0.990661288,0.314415437
30/06/2019,state,California,Townhouse,643000,0.0082847,-0.02119151,731900,-0.044147874,0.011784169,431,-0.013494732,-0.032546266,453,-0.029205046,-0.008054451,1348,-0.143583227,-0.137003841,1411,1804,3563,1.000165919,0.354599407
31/07/2019,state,California,All Residential,590800,-0.01602804,0.004273234,587400,-0.02374087,0.017121236,360,-0.009523821,-0.010729728,361,-0.018053412,0.004964928,34424,0.050216609,0.029333493,30804,39487,90400,0.997242447,0.344120381
31/07/2019,state,California,Single Family Residential,602300,-0.015291534,0.002679713,560500,-0.02640333,0.014600627,343,-0.006754707,-0.002546634,342,-0.021273716,0.00116898,27105,0.048873926,0.042700519,24200,30835,70107,0.997826081,0.35100535
31/07/2019,state,California,Townhouse,601400,-0.061843638,-0.067727914,710300,-0.028736911,0.006747356,417,-0.037155221,-0.047049756,445,-0.017261172,-0.006519406,1531,0.131559497,0.031671159,1435,1780,3540,0.997822972,0.381450033
31/07/2019,state,California,Multi-Family (2-4 Unit),821200,-0.00455339,0.086795527,648500,-0.018146959,0.070049869,395,0.02908754,-0.040757001,413,-0.008188441,0.067541281,941,0.066893424,-0.030895984,840,1257,3846,0.985851548,0.25717322
31/07/2019,state,California,Condo/Co-op,474100,-0.044626466,-0.036398307,683800,-0.013934405,0.024731746,437,-0.015886484,-0.033213097,426,-0.009149466,0.017001766,4842,0.032189299,-0.029075597,4319,5598,12854,0.996073564,0.311235027
31/08/2019,state,California,Single Family Residential,588400,-0.023032095,-0.00150126,551200,-0.016543703,0.021782365,338,-0.014782605,-0.003174923,340,-0.006170512,0.015229332,26635,-0.017339974,-0.009777679,23160,29096,68056,0.995990368,0.335348226
31/08/2019,state,California,Multi-Family (2-4 Unit),797700,-0.029024237,0.083612088,624000,-0.038657031,0.046522506,357,-0.053413054,0.037892136,403,-0.025559327,0.045333326,945,0.005319149,-0.078947368,867,1353,3831,0.988032255,0.304761905
31/08/2019,state,California,All Residential,578400,-0.020944135,-0.001411383,577300,-0.017254332,0.024492121,355,-0.013961907,-0.01008335,358,-0.006138689,0.018940606,33954,-0.013653265,-0.018528689,29731,37669,88003,0.995460811,0.328267656
31/08/2019,state,California,Townhouse,610500,0.014361012,-0.061697757,702800,-0.009758958,0.02085003,417,-0.001236034,-0.03635386,447,0.00512249,0.021856699,1527,-0.001960784,0.01461794,1477,1748,3444,0.996437746,0.340537001
31/08/2019,state,California,Condo/Co-op,472000,-0.004378316,-0.025287653,665600,-0.026596825,0.024884558,431,-0.010559972,-0.020109102,420,-0.015649806,0.019337752,4829,-0.002684841,-0.063239573,4216,5452,12610,0.993758071,0.290329261
30/09/2019,state,California,Condo/Co-op,473500,0.003156044,-0.005022395,755400,0.134876027,0.052545228,494,-0.004052959,-0.014238031,478,0.140392111,0.041542878,4280,-0.113688134,0.079717457,3782,5310,12665,0.993713901,0.292056075
30/09/2019,state,California,All Residential,577400,-0.00174873,0.004444012,624100,0.081118591,0.026309085,379,-0.002696598,-0.002297748,386,0.077568705,0.012898554,29715,-0.124896925,0.104811124,26358,35110,86666,0.993551149,0.316607774
30/09/2019,state,California,Single Family Residential,588700,0.000538284,0.011649596,588900,0.068437169,0.021432061,355,-0.004131269,0.004215456,361,0.063518661,0.00739169,23163,-0.130420092,0.105104962,20512,26859,66667,0.993774458,0.322108535
30/09/2019,state,California,Multi-Family (2-4 Unit),784100,-0.015739809,-0.007066689,671400,0.077475192,0.004966924,382,0.022664099,0.006473976,428,0.064169368,-0.006703658,887,-0.064345992,0.09102091,778,1327,3901,0.983738121,0.281848929
30/09/2019,state,California,Townhouse,598500,-0.021459927,-0.037339264,741800,0.054857803,0.014354832,426,-0.010142924,-0.035482874,465,0.04034583,-0.002547041,1381,-0.087846764,0.208223972,1274,1598,3369,0.995683943,0.323678494
31/10/2019,state,California,Townhouse,607100,0.013467971,-0.038462564,719700,-0.02980746,0.013964604,416,0.000153458,-0.031551694,461,-0.010211894,0.021143985,1438,0.042784627,0.126959248,1340,1509,3157,0.996051977,0.342837274
31/10/2019,state,California,All Residential,590100,0.022049662,0.02149552,595800,-0.045427673,0.019249416,368,0.021262771,-0.000489433,374,-0.030649101,0.023084485,32155,0.082186248,0.055993432,27717,33397,81277,0.994505141,0.319825844
31/10/2019,state,California,Single Family Residential,599500,0.018394714,0.023099101,566300,-0.03836131,0.017244725,348,0.019850557,0.0013375,354,-0.021066631,0.020658453,25215,0.088683563,0.066263532,21355,25553,62221,0.994824563,0.326194725
31/10/2019,state,California,Multi-Family (2-4 Unit),842400,0.071555601,0.044937506,647300,-0.035939753,0.010896282,389,0.021798895,0.055114109,421,-0.016962095,0.01580099,936,0.058823529,-0.019895288,902,1217,3726,0.985444307,0.269230769
31/10/2019,state,California,Condo/Co-op,496100,0.047724758,0.01065154,694700,-0.080392151,0.023850148,449,0.037190912,0.003719586,442,-0.076418535,0.027815054,4549,0.062850467,-0.002412281,4110,5100,12111,0.994205641,0.288634865
30/11/2019,state,California,Multi-Family (2-4 Unit),788600,-0.062196995,0.061772075,637400,-0.0162659,0.039783238,372,-0.064505369,0.026366216,415,-0.015531527,0.030944898,842,-0.096566524,0.0525,745,870,3331,0.985156518,0.29216152
30/11/2019,state,California,All Residential,590800,0.001091825,0.036443141,563600,-0.054042886,0.009861721,348,0.000433775,0.016631232,354,-0.055262379,0.003575254,27481,-0.14535842,0.046058391,23112,23776,71263,0.994049346,0.322040683
30/11/2019,state,California,Single Family Residential,598500,-0.001657435,0.038499017,537000,-0.051772192,0.006321657,331,-0.000584293,0.017046698,334,-0.054154897,6.43E-06,21449,-0.149355542,0.037938543,17737,18286,54450,0.994283405,0.327521097
30/11/2019,state,California,Townhouse,620200,0.021286505,0.019172985,679200,-0.05541731,0.004584562,410,0.016010862,-0.018247313,437,-0.051232495,0.001583128,1316,-0.089273356,0.262955854,1138,1020,2661,0.996386383,0.338145897
30/11/2019,state,California,Condo/Co-op,497700,0.003191869,0.023227574,648700,-0.066202759,0.018060726,417,0.013764634,0.027075032,413,-0.064335543,0.011339929,3863,-0.150802374,0.030133333,3484,3589,10769,0.994040383,0.2930365
31/12/2019,state,California,All Residential,584000,-0.011502424,0.061109661,542300,-0.037744351,0.051970069,338,-0.013296268,0.04640762,341,-0.034677835,0.037874946,28229,0.027218806,0.180882661,19325,15818,57058,0.991644023,0.303482235
31/12/2019,state,California,Townhouse,615200,-0.010332258,0.02024384,650400,-0.040952995,0.020007141,389,-0.027021832,0.008605094,420,-0.036042678,0.010480232,1308,-0.006833713,0.302788845,956,677,1949,0.993167711,0.319571865
31/12/2019,state,California,Condo/Co-op,480700,-0.03516726,0.021774223,630300,-0.028804618,0.071726637,405,-0.048232305,0.010195344,403,-0.02629556,0.057506073,4308,0.116930257,0.303874092,2970,2337,8606,0.990300997,0.25812442
