Region,RegionName,StateName,ForecastedDate,ForecastYoYPctChange
Zip,72364,AR,28/02/2023,11
Zip,72365,AR,28/02/2023,15.5
Zip,72366,AR,28/02/2023,5.2
Zip,72370,AR,28/02/2023,5.5
Zip,72372,AR,28/02/2023,14.6
Zip,72374,AR,28/02/2023,5.7
Zip,72376,AR,28/02/2023,16.1
Zip,72384,AR,28/02/2023,18.7
Zip,72386,AR,28/02/2023,14.3
Zip,72390,AR,28/02/2023,9
Zip,72392,AR,28/02/2023,19.3
Zip,72394,AR,28/02/2023,15.6
Zip,72395,AR,28/02/2023,2.4
Zip,72401,AR,28/02/2023,16.3
Zip,72404,AR,28/02/2023,16
Zip,72411,AR,28/02/2023,18.7
Zip,72412,AR,28/02/2023,18.4
Zip,72414,AR,28/02/2023,13.4
Zip,72416,AR,28/02/2023,16.9
Zip,72417,AR,28/02/2023,17.8
Zip,72419,AR,28/02/2023,22
Zip,72421,AR,28/02/2023,21.8
Zip,72425,AR,28/02/2023,18.7
Zip,72429,AR,28/02/2023,19.5
Zip,72432,AR,28/02/2023,17.2
Zip,72437,AR,28/02/2023,16.7
Zip,72438,AR,28/02/2023,7.5
Zip,72442,AR,28/02/2023,11
Zip,72443,AR,28/02/2023,16.4
Zip,72447,AR,28/02/2023,15.8
Zip,72450,AR,28/02/2023,19.3
Zip,72472,AR,28/02/2023,16.3
Zip,72475,AR,28/02/2023,14.6
Zip,72479,AR,28/02/2023,17
Zip,72501,AR,28/02/2023,16.4
Zip,72522,AR,28/02/2023,17.5
Zip,72524,AR,28/02/2023,19.9
Zip,72527,AR,28/02/2023,18
Zip,72531,AR,28/02/2023,16.7
Zip,72534,AR,28/02/2023,18.2
Zip,72537,AR,28/02/2023,17.8
Zip,72544,AR,28/02/2023,17.1
Zip,72550,AR,28/02/2023,18.4
Zip,72553,AR,28/02/2023,18.3
Zip,72562,AR,28/02/2023,18
Zip,72564,AR,28/02/2023,19.7
Zip,72568,AR,28/02/2023,15.9
Zip,72571,AR,28/02/2023,16.8
Zip,72579,AR,28/02/2023,17.9
Zip,72601,AR,28/02/2023,15.6
Zip,72617,AR,28/02/2023,20.9
Zip,72623,AR,28/02/2023,17
Zip,72624,AR,28/02/2023,16.2
Zip,72628,AR,28/02/2023,17.2
Zip,72633,AR,28/02/2023,15.9
Zip,72635,AR,28/02/2023,16.6
Zip,72640,AR,28/02/2023,15.9
Zip,72641,AR,28/02/2023,14.2
Zip,72642,AR,28/02/2023,15.7
Zip,72644,AR,28/02/2023,17.1
Zip,72648,AR,28/02/2023,11.8
Zip,72651,AR,28/02/2023,16.2
Zip,72653,AR,28/02/2023,16.6
Zip,72655,AR,28/02/2023,12
Zip,72658,AR,28/02/2023,18.7
Zip,72662,AR,28/02/2023,17.4
Zip,72666,AR,28/02/2023,15.8
Zip,72670,AR,28/02/2023,16.7
Zip,72683,AR,28/02/2023,14.2
Zip,72685,AR,28/02/2023,13
Zip,72686,AR,28/02/2023,7.9
Zip,72701,AR,28/02/2023,20.5
Zip,72703,AR,28/02/2023,20.9
Zip,72704,AR,28/02/2023,21.1
Zip,72712,AR,28/02/2023,22.6
Zip,72714,AR,28/02/2023,23.1
Zip,72715,AR,28/02/2023,23.2
Zip,72717,AR,28/02/2023,25.6
Zip,72718,AR,28/02/2023,21.9
Zip,72719,AR,28/02/2023,22.6
Zip,72721,AR,28/02/2023,20.2
Zip,72722,AR,28/02/2023,23.3
Zip,72727,AR,28/02/2023,20.8
Zip,72729,AR,28/02/2023,30.8
Zip,72730,AR,28/02/2023,21
Zip,72732,AR,28/02/2023,23.6
Zip,72734,AR,28/02/2023,22.2
Zip,72736,AR,28/02/2023,22.6
Zip,72738,AR,28/02/2023,19.3
Zip,72739,AR,28/02/2023,23
Zip,72740,AR,28/02/2023,19.3
Zip,72742,AR,28/02/2023,15.6
Zip,72744,AR,28/02/2023,22.1
Zip,72745,AR,28/02/2023,21.6
Zip,72747,AR,28/02/2023,29.7
Zip,72749,AR,28/02/2023,28.3
Zip,72751,AR,28/02/2023,22.3
Zip,72752,AR,28/02/2023,20.7
Zip,72753,AR,28/02/2023,21.6
Zip,72756,AR,28/02/2023,22.3
Zip,72758,AR,28/02/2023,21.6
Zip,72760,AR,28/02/2023,20.7
Zip,72761,AR,28/02/2023,21.5
Zip,72762,AR,28/02/2023,21.3
Zip,72764,AR,28/02/2023,21.3
Zip,72768,AR,28/02/2023,20.3
Zip,72769,AR,28/02/2023,20.9
Zip,72773,AR,28/02/2023,19.1
Zip,72774,AR,28/02/2023,23
Zip,72776,AR,28/02/2023,19.8
Zip,72801,AR,28/02/2023,12.2
Zip,72802,AR,28/02/2023,11.9
Zip,72823,AR,28/02/2023,11.8
Zip,72824,AR,28/02/2023,8.1
Zip,72827,AR,28/02/2023,12
Zip,72828,AR,28/02/2023,10.3
Zip,72833,AR,28/02/2023,8.6
Zip,72834,AR,28/02/2023,8.2
Zip,72837,AR,28/02/2023,12.5
Zip,72838,AR,28/02/2023,12.8
Zip,72842,AR,28/02/2023,14
Zip,72843,AR,28/02/2023,12.8
Zip,72847,AR,28/02/2023,11.3
Zip,72853,AR,28/02/2023,8
Zip,72856,AR,28/02/2023,11.9
Zip,72857,AR,28/02/2023,8.3
Zip,72858,AR,28/02/2023,12.2
Zip,72860,AR,28/02/2023,9.2
Zip,72901,AR,28/02/2023,14.4
Zip,72903,AR,28/02/2023,15
Zip,72904,AR,28/02/2023,13.4
Zip,72908,AR,28/02/2023,14.4
Zip,72916,AR,28/02/2023,13.2
Zip,72921,AR,28/02/2023,16.2
Zip,72923,AR,28/02/2023,16.2
Zip,72930,AR,28/02/2023,17.5
Zip,72932,AR,28/02/2023,15.6
Zip,72934,AR,28/02/2023,18.4
Zip,72935,AR,28/02/2023,16
Zip,72936,AR,28/02/2023,14.7
Zip,72937,AR,28/02/2023,17.1
Zip,72938,AR,28/02/2023,12.4
Zip,72940,AR,28/02/2023,16.6
Zip,72941,AR,28/02/2023,15.9
Zip,72944,AR,28/02/2023,13.8
Zip,72945,AR,28/02/2023,13.3
Zip,72946,AR,28/02/2023,16.7
Zip,72947,AR,28/02/2023,16.6
Zip,72948,AR,28/02/2023,17.3
Zip,72952,AR,28/02/2023,16.5
Zip,72955,AR,28/02/2023,16.5
Zip,72956,AR,28/02/2023,16
Zip,72959,AR,28/02/2023,18.3
Msa,"Flagstaff, AZ",AZ,28/02/2023,21.8
Msa,"Lake Havasu City, AZ",AZ,28/02/2023,22.8
Msa,"Nogales, AZ",AZ,28/02/2023,19.5
Msa,"Payson, AZ",AZ,28/02/2023,24.5
Msa,"Phoenix, AZ",AZ,28/02/2023,25.2
Msa,"Prescott, AZ",AZ,28/02/2023,25.5
Msa,"Safford, AZ",AZ,28/02/2023,19.3
Msa,"Show Low, AZ",AZ,28/02/2023,24.9
Msa,"Sierra Vista, AZ",AZ,28/02/2023,17.8
Msa,"Tucson, AZ",AZ,28/02/2023,22.4
Msa,"Yuma, AZ",AZ,28/02/2023,21.6
Zip,85003,AZ,28/02/2023,24.6
Zip,85004,AZ,28/02/2023,23.5
Zip,85006,AZ,28/02/2023,25.4
Zip,85007,AZ,28/02/2023,24.2
Zip,85008,AZ,28/02/2023,25.9
Zip,85009,AZ,28/02/2023,24.5
Zip,85012,AZ,28/02/2023,23.4
Zip,85013,AZ,28/02/2023,24.8
Zip,85014,AZ,28/02/2023,24.9
Zip,85015,AZ,28/02/2023,26.4
Zip,85016,AZ,28/02/2023,23.9
Zip,85017,AZ,28/02/2023,24.6
Zip,85018,AZ,28/02/2023,25.1
Zip,85019,AZ,28/02/2023,24.2
Zip,85020,AZ,28/02/2023,25.1
Zip,85021,AZ,28/02/2023,24.8
Zip,85022,AZ,28/02/2023,24.4
Zip,85023,AZ,28/02/2023,24
Zip,85024,AZ,28/02/2023,24
Zip,85027,AZ,28/02/2023,24.8
Zip,85028,AZ,28/02/2023,24.4
Zip,85029,AZ,28/02/2023,24.9
Zip,85031,AZ,28/02/2023,23.2
Zip,85032,AZ,28/02/2023,24.6
Zip,85033,AZ,28/02/2023,24.5
Zip,85034,AZ,28/02/2023,25.9
Zip,85035,AZ,28/02/2023,22.8
Zip,85037,AZ,28/02/2023,25.3
Zip,85040,AZ,28/02/2023,24.8
Zip,85041,AZ,28/02/2023,24.2
Zip,85042,AZ,28/02/2023,24.9
Zip,85043,AZ,28/02/2023,25.2
Zip,85044,AZ,28/02/2023,24
Zip,85045,AZ,28/02/2023,23.9
Zip,85048,AZ,28/02/2023,23.3
Zip,85050,AZ,28/02/2023,24
Zip,85051,AZ,28/02/2023,24.7
Zip,85053,AZ,28/02/2023,24.1
Zip,85054,AZ,28/02/2023,23.8
Zip,85083,AZ,28/02/2023,24.5
Zip,85085,AZ,28/02/2023,24.3
Zip,85086,AZ,28/02/2023,24.7
Zip,85087,AZ,28/02/2023,24.4
Zip,85118,AZ,28/02/2023,22.2
Zip,85119,AZ,28/02/2023,22.1
Zip,85120,AZ,28/02/2023,23.2
Zip,85122,AZ,28/02/2023,23.4
Zip,85123,AZ,28/02/2023,25.2
Zip,85128,AZ,28/02/2023,24.5
Zip,85131,AZ,28/02/2023,23.3
Zip,85132,AZ,28/02/2023,23.8
Zip,85135,AZ,28/02/2023,18.8
Zip,85137,AZ,28/02/2023,16.2
Zip,85138,AZ,28/02/2023,23.6
Zip,85139,AZ,28/02/2023,24
Zip,85140,AZ,28/02/2023,23.4
Zip,85141,AZ,28/02/2023,23.1
Zip,85142,AZ,28/02/2023,25.2
Zip,85143,AZ,28/02/2023,23
Zip,85145,AZ,28/02/2023,22.9
Zip,85172,AZ,28/02/2023,25.9
Zip,85173,AZ,28/02/2023,21.1
Zip,85191,AZ,28/02/2023,23.5
Zip,85192,AZ,28/02/2023,22.1
Zip,85193,AZ,28/02/2023,24
Zip,85194,AZ,28/02/2023,22.1
Zip,85201,AZ,28/02/2023,24.3
Zip,85202,AZ,28/02/2023,24.7
Zip,85203,AZ,28/02/2023,24.2
Zip,85204,AZ,28/02/2023,23.1
Zip,85205,AZ,28/02/2023,23.5
Zip,85206,AZ,28/02/2023,23.9
Zip,85207,AZ,28/02/2023,24.2
Zip,85208,AZ,28/02/2023,24.4
Zip,85209,AZ,28/02/2023,23.9
Zip,85210,AZ,28/02/2023,24.6
Zip,85212,AZ,28/02/2023,24.9
Zip,85213,AZ,28/02/2023,24.9
Zip,85215,AZ,28/02/2023,24.3
Zip,85224,AZ,28/02/2023,24.4
Zip,85225,AZ,28/02/2023,24.1
Zip,85226,AZ,28/02/2023,23.4
Zip,85233,AZ,28/02/2023,23.4
Zip,85234,AZ,28/02/2023,24.5
Zip,85248,AZ,28/02/2023,23.5
Zip,85249,AZ,28/02/2023,24.5
Zip,85250,AZ,28/02/2023,24.8
Zip,85251,AZ,28/02/2023,24.4
Zip,85253,AZ,28/02/2023,25
Zip,85254,AZ,28/02/2023,25.4
Zip,85255,AZ,28/02/2023,24.4
Zip,85257,AZ,28/02/2023,25.1
Zip,85258,AZ,28/02/2023,24
Zip,85259,AZ,28/02/2023,24.7
Zip,85260,AZ,28/02/2023,24.4
Zip,85262,AZ,28/02/2023,24.5
Zip,85263,AZ,28/02/2023,24
Zip,85264,AZ,28/02/2023,22.2
Zip,85266,AZ,28/02/2023,24.5
Zip,85268,AZ,28/02/2023,23.4
Zip,85281,AZ,28/02/2023,24.3
Zip,85282,AZ,28/02/2023,25
Zip,85283,AZ,28/02/2023,24.4
Zip,85284,AZ,28/02/2023,23.5
Zip,85286,AZ,28/02/2023,23.9
Zip,85295,AZ,28/02/2023,24.8
Zip,85296,AZ,28/02/2023,24.6
Zip,85297,AZ,28/02/2023,24.9
Zip,85298,AZ,28/02/2023,24.4
Zip,85301,AZ,28/02/2023,25.1
Zip,85302,AZ,28/02/2023,24
Zip,85303,AZ,28/02/2023,25.1
Zip,85304,AZ,28/02/2023,23.3
Zip,85305,AZ,28/02/2023,24.3
Zip,85306,AZ,28/02/2023,23.8
Zip,85307,AZ,28/02/2023,25.2
Zip,85308,AZ,28/02/2023,24.1
Zip,85310,AZ,28/02/2023,24.9
Zip,85320,AZ,28/02/2023,26.3
Zip,85321,AZ,28/02/2023,17.4
Zip,85322,AZ,28/02/2023,25.7
Zip,85323,AZ,28/02/2023,25.1
Zip,85324,AZ,28/02/2023,26.9
Zip,85326,AZ,28/02/2023,25.9
Zip,85331,AZ,28/02/2023,24.4
Zip,85332,AZ,28/02/2023,24.3
Zip,85333,AZ,28/02/2023,19.8
Zip,85335,AZ,28/02/2023,25.5
Zip,85336,AZ,28/02/2023,22.9
Zip,85337,AZ,28/02/2023,20.7
Zip,85338,AZ,28/02/2023,24.7
Zip,85339,AZ,28/02/2023,24.2
Zip,85340,AZ,28/02/2023,24.8
Zip,85342,AZ,28/02/2023,25.1
Zip,85343,AZ,28/02/2023,24.9
Zip,85345,AZ,28/02/2023,25.1
Zip,85347,AZ,28/02/2023,16.4
Zip,85349,AZ,28/02/2023,20.4
Zip,85350,AZ,28/02/2023,21
Zip,85351,AZ,28/02/2023,24.5
Zip,85352,AZ,28/02/2023,21.4
Zip,85353,AZ,28/02/2023,24.5
Zip,85354,AZ,28/02/2023,26.1
Zip,85355,AZ,28/02/2023,25.1
Zip,85356,AZ,28/02/2023,18.5
Zip,85360,AZ,28/02/2023,12.2
Zip,85361,AZ,28/02/2023,24.7
Zip,85362,AZ,28/02/2023,26
Zip,85363,AZ,28/02/2023,24.5
Zip,85364,AZ,28/02/2023,20.9
Zip,85365,AZ,28/02/2023,20.8
Zip,85367,AZ,28/02/2023,20.3
Zip,85373,AZ,28/02/2023,24
Zip,85374,AZ,28/02/2023,24.3
Zip,85375,AZ,28/02/2023,23.8
Zip,85377,AZ,28/02/2023,25.2
Zip,85378,AZ,28/02/2023,24.8
Zip,85379,AZ,28/02/2023,25.3
Zip,85381,AZ,28/02/2023,24.7
Zip,85382,AZ,28/02/2023,24.1
Zip,85383,AZ,28/02/2023,24.7
Zip,85387,AZ,28/02/2023,24
Zip,85388,AZ,28/02/2023,25
Zip,85390,AZ,28/02/2023,24.3
Zip,85392,AZ,28/02/2023,25.3
Zip,85395,AZ,28/02/2023,24.2
Zip,85396,AZ,28/02/2023,24.5
Zip,85501,AZ,28/02/2023,18.7
Zip,85531,AZ,28/02/2023,12.1
Zip,85532,AZ,28/02/2023,21.5
Zip,85536,AZ,28/02/2023,14.7
Zip,85539,AZ,28/02/2023,18.4
Zip,85541,AZ,28/02/2023,19.4
Zip,85543,AZ,28/02/2023,13.7
Zip,85544,AZ,28/02/2023,21.7
Zip,85545,AZ,28/02/2023,20.4
Zip,85546,AZ,28/02/2023,13.3
Zip,85552,AZ,28/02/2023,13
Zip,85553,AZ,28/02/2023,18.6
Zip,85554,AZ,28/02/2023,20
Zip,85601,AZ,28/02/2023,14
Zip,85602,AZ,28/02/2023,17.9
Zip,85603,AZ,28/02/2023,15.4
Zip,85605,AZ,28/02/2023,1.3
Zip,85606,AZ,28/02/2023,17.2
Zip,85607,AZ,28/02/2023,14
Zip,85609,AZ,28/02/2023,13.5
Zip,85610,AZ,28/02/2023,19.5
Zip,85611,AZ,28/02/2023,15.4
Zip,85614,AZ,28/02/2023,19.6
Zip,85615,AZ,28/02/2023,16.9
Zip,85616,AZ,28/02/2023,16.9
Zip,85617,AZ,28/02/2023,16.4
Zip,85618,AZ,28/02/2023,26.1
Zip,85619,AZ,28/02/2023,19.1
Zip,85620,AZ,28/02/2023,11.3
Zip,85621,AZ,28/02/2023,16.1
Zip,85622,AZ,28/02/2023,19.7
Zip,85623,AZ,28/02/2023,21.7
Zip,85624,AZ,28/02/2023,16.6
Zip,85625,AZ,28/02/2023,15.6
Zip,85626,AZ,28/02/2023,14.4
Zip,85629,AZ,28/02/2023,19.3
Zip,85630,AZ,28/02/2023,15.9
Zip,85631,AZ,28/02/2023,22
Zip,85632,AZ,28/02/2023,18.7
Zip,85635,AZ,28/02/2023,16.9
Zip,85637,AZ,28/02/2023,17.5
Zip,85638,AZ,28/02/2023,14.5
Zip,85640,AZ,28/02/2023,15.3
Zip,85641,AZ,28/02/2023,19.3
Zip,85643,AZ,28/02/2023,13
Zip,85645,AZ,28/02/2023,22.9
Zip,85646,AZ,28/02/2023,14.5
Zip,85648,AZ,28/02/2023,16.2
Zip,85650,AZ,28/02/2023,15.1
Zip,85653,AZ,28/02/2023,20.7
Zip,85658,AZ,28/02/2023,19.1
Zip,85701,AZ,28/02/2023,18.4
Zip,85704,AZ,28/02/2023,19.7
Zip,85705,AZ,28/02/2023,22.2
Zip,85706,AZ,28/02/2023,22.6
Zip,85710,AZ,28/02/2023,22.7
Zip,85711,AZ,28/02/2023,20.4
Zip,85712,AZ,28/02/2023,21.4
Zip,85713,AZ,28/02/2023,23.1
Zip,85714,AZ,28/02/2023,21.4
Zip,85715,AZ,28/02/2023,19.2
Zip,85716,AZ,28/02/2023,19.7
Zip,85718,AZ,28/02/2023,18.9
Zip,85719,AZ,28/02/2023,20.4
Zip,85730,AZ,28/02/2023,20.4
Zip,85735,AZ,28/02/2023,20.3
Zip,85736,AZ,28/02/2023,21.5
Zip,85737,AZ,28/02/2023,18.9
Zip,85739,AZ,28/02/2023,20.1
Zip,85741,AZ,28/02/2023,20.8
Zip,85742,AZ,28/02/2023,20
Zip,85743,AZ,28/02/2023,19.7
Zip,85745,AZ,28/02/2023,21.3
Zip,85746,AZ,28/02/2023,22
Zip,85747,AZ,28/02/2023,19.6
Zip,85748,AZ,28/02/2023,19.6
Zip,85749,AZ,28/02/2023,19.5
Zip,85750,AZ,28/02/2023,19.2
Zip,85755,AZ,28/02/2023,19.3
Zip,85756,AZ,28/02/2023,20.7
Zip,85757,AZ,28/02/2023,20.1
Zip,85901,AZ,28/02/2023,18.5
Zip,85923,AZ,28/02/2023,20.3
Zip,85928,AZ,28/02/2023,18.9
Zip,85929,AZ,28/02/2023,19.2
Zip,85931,AZ,28/02/2023,19.8
Zip,85933,AZ,28/02/2023,18.9
Zip,85934,AZ,28/02/2023,18.1
Zip,85935,AZ,28/02/2023,19
Zip,85937,AZ,28/02/2023,19
Zip,85939,AZ,28/02/2023,18
Zip,86001,AZ,28/02/2023,18
Zip,86004,AZ,28/02/2023,18
Zip,86005,AZ,28/02/2023,18.5
Zip,86015,AZ,28/02/2023,17.3
Zip,86017,AZ,28/02/2023,20.5
Zip,86018,AZ,28/02/2023,17.7
Zip,86021,AZ,28/02/2023,12.1
Zip,86022,AZ,28/02/2023,17.6
Zip,86023,AZ,28/02/2023,16.8
Zip,86024,AZ,28/02/2023,19.5
Zip,86025,AZ,28/02/2023,13.2
Zip,86032,AZ,28/02/2023,11.4
Zip,86036,AZ,28/02/2023,15.5
Zip,86038,AZ,28/02/2023,18.8
Zip,86040,AZ,28/02/2023,14.4
Zip,86046,AZ,28/02/2023,17.8
Zip,86047,AZ,28/02/2023,18.7
Zip,86301,AZ,28/02/2023,25.5
Zip,86303,AZ,28/02/2023,25.7
Zip,86305,AZ,28/02/2023,24.7
Zip,86314,AZ,28/02/2023,25.1
Zip,86315,AZ,28/02/2023,24.4
Zip,86320,AZ,28/02/2023,27.8
Zip,86321,AZ,28/02/2023,27.8
Zip,86322,AZ,28/02/2023,25.2
Zip,86323,AZ,28/02/2023,24.9
Zip,86324,AZ,28/02/2023,25
Zip,86325,AZ,28/02/2023,22.7
Zip,86326,AZ,28/02/2023,25.3
Zip,86327,AZ,28/02/2023,24.9
Zip,86329,AZ,28/02/2023,25.1
Zip,86331,AZ,28/02/2023,27.5
Zip,86332,AZ,28/02/2023,24.5
Zip,86333,AZ,28/02/2023,25.4
Zip,86334,AZ,28/02/2023,25.6
Zip,86335,AZ,28/02/2023,24.1
Zip,86336,AZ,28/02/2023,24.1
Zip,86337,AZ,28/02/2023,24.3
Zip,86338,AZ,28/02/2023,21.9
Zip,86343,AZ,28/02/2023,24.7
Zip,86351,AZ,28/02/2023,24.4
Zip,86401,AZ,28/02/2023,19.6
Zip,86403,AZ,28/02/2023,21.6
Zip,86404,AZ,28/02/2023,21.2
Zip,86406,AZ,28/02/2023,21.2
Zip,86409,AZ,28/02/2023,20.7
Zip,86411,AZ,28/02/2023,18.6
Zip,86413,AZ,28/02/2023,20.4
Zip,86426,AZ,28/02/2023,19.4
Zip,86429,AZ,28/02/2023,19.1
Zip,86431,AZ,28/02/2023,20.8
Zip,86432,AZ,28/02/2023,20.5
Zip,86433,AZ,28/02/2023,19.5
Zip,86434,AZ,28/02/2023,15.6
Zip,86436,AZ,28/02/2023,19
Zip,86437,AZ,28/02/2023,16.5
Zip,86438,AZ,28/02/2023,17
Zip,86440,AZ,28/02/2023,20.2
Zip,86441,AZ,28/02/2023,18.6
Zip,86442,AZ,28/02/2023,19.9
Zip,86444,AZ,28/02/2023,21.2
Zip,86445,AZ,28/02/2023,20.1
Msa,"Bakersfield, CA",CA,28/02/2023,20.3
Msa,"Chico, CA",CA,28/02/2023,19.3
Msa,"Clearlake, CA",CA,28/02/2023,15.4
Msa,"Crescent City, CA",CA,28/02/2023,14.2
Msa,"El Centro, CA",CA,28/02/2023,21
Msa,"Eureka, CA",CA,28/02/2023,17
Msa,"Fresno, CA",CA,28/02/2023,20.2
Msa,"Hanford, CA",CA,28/02/2023,17.2
Msa,"Los Angeles-Long Beach-Anaheim, CA",CA,28/02/2023,17.2
Msa,"Madera, CA",CA,28/02/2023,20.3
Msa,"Merced, CA",CA,28/02/2023,20.4
Msa,"Modesto, CA",CA,28/02/2023,20
Msa,"Napa, CA",CA,28/02/2023,17.7
Msa,"Red Bluff, CA",CA,28/02/2023,17.6
Msa,"Redding, CA",CA,28/02/2023,18.6
Msa,"Riverside, CA",CA,28/02/2023,20.9
Msa,"Sacramento, CA",CA,28/02/2023,18.9
Msa,"Salinas, CA",CA,28/02/2023,16.9
Msa,"San Diego, CA",CA,28/02/2023,23.8
Msa,"San Francisco, CA",CA,28/02/2023,16.8
Msa,"San Jose, CA",CA,28/02/2023,19.8
Msa,"San Luis Obispo, CA",CA,28/02/2023,19.7
Msa,"Santa Cruz, CA",CA,28/02/2023,21.7
Msa,"Santa Maria-Santa Barbara, CA",CA,28/02/2023,20.7
Msa,"Santa Rosa, CA",CA,28/02/2023,17
Msa,"Sonora, CA",CA,28/02/2023,19
Msa,"Stockton, CA",CA,28/02/2023,21.1
Msa,"Susanville, CA",CA,28/02/2023,14.1
Msa,"Truckee, CA",CA,28/02/2023,15.1
Msa,"Ukiah, CA",CA,28/02/2023,11.9
Msa,"Vallejo, CA",CA,28/02/2023,16.4
Msa,"Ventura, CA",CA,28/02/2023,18.3
Msa,"Visalia, CA",CA,28/02/2023,17.8
Msa,"Yuba City, CA",CA,28/02/2023,19.1
Zip,90001,CA,28/02/2023,14.3
Zip,90002,CA,28/02/2023,15
Zip,90003,CA,28/02/2023,14.7
Zip,90004,CA,28/02/2023,17.6
Zip,90005,CA,28/02/2023,13.7
Zip,90006,CA,28/02/2023,14.4
Zip,90007,CA,28/02/2023,17.2
Zip,90008,CA,28/02/2023,18.7
Zip,90010,CA,28/02/2023,12.8
Zip,90011,CA,28/02/2023,15.7
Zip,90012,CA,28/02/2023,13.3
Zip,90013,CA,28/02/2023,12.3
Zip,90014,CA,28/02/2023,10.5
Zip,90015,CA,28/02/2023,11.2
Zip,90016,CA,28/02/2023,16.8
Zip,90017,CA,28/02/2023,11.4
Zip,90018,CA,28/02/2023,16.8
Zip,90019,CA,28/02/2023,17.6
Zip,90020,CA,28/02/2023,13.3
Zip,90021,CA,28/02/2023,18.6
Zip,90022,CA,28/02/2023,15
Zip,90023,CA,28/02/2023,15.3
Zip,90024,CA,28/02/2023,14.4
Zip,90025,CA,28/02/2023,13.9
Zip,90026,CA,28/02/2023,17.6
Zip,90027,CA,28/02/2023,19.6
Zip,90028,CA,28/02/2023,14.2
Zip,90029,CA,28/02/2023,15.6
Zip,90031,CA,28/02/2023,17.5
Zip,90032,CA,28/02/2023,17.2
Zip,90033,CA,28/02/2023,16.5
Zip,90034,CA,28/02/2023,16.1
Zip,90035,CA,28/02/2023,16.2
Zip,90036,CA,28/02/2023,16.5
Zip,90037,CA,28/02/2023,15.5
Zip,90038,CA,28/02/2023,15
Zip,90039,CA,28/02/2023,18.5
Zip,90040,CA,28/02/2023,14.8
Zip,90041,CA,28/02/2023,20
Zip,90042,CA,28/02/2023,18.3
Zip,90043,CA,28/02/2023,17.2
Zip,90044,CA,28/02/2023,15.9
Zip,90045,CA,28/02/2023,17.1
Zip,90046,CA,28/02/2023,16
Zip,90047,CA,28/02/2023,17
Zip,90048,CA,28/02/2023,16.2
Zip,90049,CA,28/02/2023,17
Zip,90056,CA,28/02/2023,16.9
Zip,90057,CA,28/02/2023,11.9
Zip,90058,CA,28/02/2023,14.9
Zip,90059,CA,28/02/2023,16
Zip,90061,CA,28/02/2023,15.4
Zip,90062,CA,28/02/2023,18
Zip,90063,CA,28/02/2023,16.4
Zip,90064,CA,28/02/2023,15.4
Zip,90065,CA,28/02/2023,17.5
Zip,90066,CA,28/02/2023,15.6
Zip,90067,CA,28/02/2023,15
Zip,90068,CA,28/02/2023,18.2
Zip,90069,CA,28/02/2023,15
Zip,90077,CA,28/02/2023,17.2
Zip,90094,CA,28/02/2023,15
Zip,90201,CA,28/02/2023,15.9
Zip,90210,CA,28/02/2023,16.9
Zip,90211,CA,28/02/2023,13.6
Zip,90212,CA,28/02/2023,15
Zip,90220,CA,28/02/2023,15.5
Zip,90221,CA,28/02/2023,14.4
Zip,90222,CA,28/02/2023,16.1
Zip,90230,CA,28/02/2023,15.3
Zip,90232,CA,28/02/2023,16.9
Zip,90240,CA,28/02/2023,16.1
Zip,90241,CA,28/02/2023,16.4
Zip,90242,CA,28/02/2023,15.6
Zip,90245,CA,28/02/2023,17.3
Zip,90247,CA,28/02/2023,17.2
Zip,90248,CA,28/02/2023,16.3
Zip,90249,CA,28/02/2023,17.5
Zip,90250,CA,28/02/2023,16.3
Zip,90254,CA,28/02/2023,18.2
Zip,90255,CA,28/02/2023,15.7
Zip,90260,CA,28/02/2023,15.4
Zip,90262,CA,28/02/2023,14.8
Zip,90265,CA,28/02/2023,18.3
Zip,90266,CA,28/02/2023,18.2
Zip,90270,CA,28/02/2023,16.2
Zip,90272,CA,28/02/2023,16.4
Zip,90274,CA,28/02/2023,18.7
Zip,90275,CA,28/02/2023,18
Zip,90277,CA,28/02/2023,16.6
Zip,90278,CA,28/02/2023,16.6
Zip,90280,CA,28/02/2023,15.4
Zip,90290,CA,28/02/2023,17.6
Zip,90291,CA,28/02/2023,13.2
Zip,90292,CA,28/02/2023,14.9
Zip,90293,CA,28/02/2023,14.8
Zip,90301,CA,28/02/2023,16.9
Zip,90302,CA,28/02/2023,16.6
Zip,90303,CA,28/02/2023,17
Zip,90304,CA,28/02/2023,15.5
Zip,90305,CA,28/02/2023,17.7
Zip,90401,CA,28/02/2023,13.8
Zip,90402,CA,28/02/2023,17.7
Zip,90403,CA,28/02/2023,16.2
Zip,90404,CA,28/02/2023,13.7
Zip,90405,CA,28/02/2023,15.5
Zip,90501,CA,28/02/2023,16.5
Zip,90502,CA,28/02/2023,16.7
Zip,90503,CA,28/02/2023,16.4
Zip,90504,CA,28/02/2023,16.8
Zip,90505,CA,28/02/2023,17
Zip,90601,CA,28/02/2023,16.2
Zip,90602,CA,28/02/2023,16.7
Zip,90603,CA,28/02/2023,17.1
Zip,90604,CA,28/02/2023,16.7
Zip,90605,CA,28/02/2023,16.5
Zip,90606,CA,28/02/2023,16.5
Zip,90620,CA,28/02/2023,16.8
Zip,90621,CA,28/02/2023,16.7
Zip,90623,CA,28/02/2023,17.4
Zip,90630,CA,28/02/2023,16.7
Zip,90631,CA,28/02/2023,16.8
